scenario,acting_char,Alice_alive,Alice_underArrest,Alice_angry,Alice_suspect,Alice_at,Bob_alive,Bob_underArrest,Bob_angry,Bob_suspect,Bob_at,Charlie_alive,Charlie_underArrest,Charlie_angry,Charlie_suspect,Charlie_at,Sherlock_alive,Sherlock_underArrest,Sherlock_angry,Sherlock_suspect,Sherlock_at,HomeB_searched,BasketballCourt_searched,Downtown_searched,Basketball_has,Bat_has,Theft_Basketball_HomeB_clues,Theft_Basketball_BasketballCourt_clues,Theft_Basketball_Downtown_clues,Theft_Bat_HomeB_clues,Theft_Bat_BasketballCourt_clues,Theft_Bat_Downtown_clues,Murder_Basketball_HomeB_clues,Murder_Basketball_BasketballCourt_clues,Murder_Basketball_Downtown_clues,Murder_Bat_HomeB_clues,Murder_Bat_BasketballCourt_clues,Murder_Bat_Downtown_clues,results,time
3,Sherlock,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,Downtown,1,0,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.703688383102417
3,Alice,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,1,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.640241861343384
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.6013450622558594
3,Bob,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,Downtown,1,0,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.4911751747131348
3,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,0,0,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.7993757724761963
3,Alice,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.679095506668091
3,Charlie,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,0,0,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, Downtown) kill(Charlie, Alice, Bat, Downtown)
",2.877863645553589
3,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.823554515838623
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,HomeB,0,1,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"play_basketball(Bob, Alice, BasketballCourt)
",2.570394992828369
3,Alice,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,1,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Charlie, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.646914005279541
3,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,0,1,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.62358021736145
3,Bob,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.8526723384857178
3,Alice,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, Downtown) steal(Alice, Charlie, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.421570301055908
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,Downtown,0,0,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Bob, Charlie, Basketball, Downtown) travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.4395692348480225
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,0,1,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.8040874004364014
3,Sherlock,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,Downtown,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.0757477283477783
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,HomeB,0,1,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, BasketballCourt, HomeB) steal(Bob, Charlie, Basketball, HomeB) travel(Bob, HomeB, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.810065507888794
3,Charlie,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,Downtown,0,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Basketball, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",2.494692802429199
3,Alice,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,0,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"play_basketball(Alice, Bob, BasketballCourt)
",2.461804151535034
3,Bob,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,0,1,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) steal(Bob, Charlie, Basketball, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.7836711406707764
3,Alice,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,0,0,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, BasketballCourt, Downtown) steal(Alice, Charlie, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.4652369022369385
3,Sherlock,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,0,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.507033586502075
3,Charlie,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,Downtown,0,0,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.3172848224639893
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.7982020378112793
3,Charlie,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, HomeB) steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.5539140701293945
3,Alice,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,0,2,HomeB,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.3222908973693848
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,1,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Bob, Charlie, Basketball, HomeB) travel(Bob, HomeB, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.5060875415802
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,1,2,Downtown,1,1,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.539146661758423
3,Charlie,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, HomeB, Downtown) steal(Charlie, Alice, Basketball, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",2.4369964599609375
3,Alice,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,1,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.481372117996216
3,Bob,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.334334373474121
3,Bob,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,0,1,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.4648473262786865
3,Charlie,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, Downtown) kill(Charlie, Alice, Bat, Downtown)
",2.7158946990966797
3,Sherlock,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,0,2,Downtown,1,0,1,2,HomeB,1,1,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.8377726078033447
3,Alice,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.032283306121826
3,Charlie,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,0,0,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, BasketballCourt)
",2.5484724044799805
3,Alice,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.6793720722198486
3,Charlie,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,1,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, HomeB)
",2.661278009414673
3,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,Downtown,1,0,0,2,Downtown,0,1,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.7977583408355713
3,Bob,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,0,0,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.402484893798828
3,Alice,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,1,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.5285286903381348
3,Alice,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,1,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.873162269592285
3,Bob,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,1,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5880346298217773
3,Bob,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5326321125030518
3,Charlie,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,Downtown,1,1,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Bat, Downtown) kill(Charlie, Alice, Bat, Downtown)
",2.476933002471924
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,1,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.782651662826538
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.442995309829712
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,Downtown,0,0,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"play_basketball(Bob, Alice, BasketballCourt)
",2.695211887359619
3,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,Downtown,0,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.756442070007324
3,Charlie,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, HomeB, Downtown) steal(Charlie, Alice, Basketball, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",2.5990991592407227
3,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,1,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Basketball, BasketballCourt) kill(Charlie, Alice, Basketball, BasketballCourt)
",2.976268768310547
3,Alice,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,0,1,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.433950901031494
3,Sherlock,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.6209254264831543
3,Sherlock,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,1,2,HomeB,0,1,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.2832396030426025
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,1,2,HomeB,1,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.488887071609497
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,1,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.68902325630188
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,Downtown,1,0,1,2,HomeB,1,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.6791279315948486
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.3319106101989746
3,Bob,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,0,1,0,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.626044750213623
3,Alice,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,0,1,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"play_basketball(Alice, Bob, BasketballCourt)
",2.5845041275024414
3,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,HomeB,1,1,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.0036380290985107
3,Alice,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5402374267578125
3,Bob,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,0,1,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.6657302379608154
3,Charlie,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,0,0,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",2.7268528938293457
3,Sherlock,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,1,1,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.454270124435425
3,Sherlock,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,0,1,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.834017753601074
3,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,0,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, BasketballCourt) steal(Charlie, Alice, Basketball, BasketballCourt) kill(Charlie, Alice, Basketball, BasketballCourt)
",2.435671806335449
3,Charlie,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,1,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, HomeB, Downtown) steal(Charlie, Alice, Basketball, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",2.3421425819396973
3,Charlie,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, Downtown) kill(Charlie, Alice, Bat, Downtown)
",2.4931318759918213
3,Sherlock,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.630842447280884
3,Alice,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,HomeB,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.531017303466797
3,Charlie,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,Downtown,0,0,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, HomeB, BasketballCourt) kill(Charlie, Alice, Bat, BasketballCourt)
",2.7239487171173096
3,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, BasketballCourt)
",2.536729097366333
3,Bob,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, Downtown) steal(Bob, Alice, Basketball, Downtown) travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.581287384033203
3,Alice,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",2.7774415016174316
3,Bob,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,1,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.445035457611084
3,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,HomeB,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.579744815826416
3,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.7968270778656006
3,Bob,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.4581170082092285
3,Bob,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,1,2,Downtown,1,1,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Bob, Charlie, Basketball, Downtown) travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.6221182346343994
3,Bob,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,Downtown,1,0,0,2,HomeB,0,1,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"Time limit reached.
",7.574301481246948
3,Sherlock,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.9150774478912354
3,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5800633430480957
3,Bob,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,Downtown,1,1,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.421307325363159
3,Bob,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.765305519104004
3,Sherlock,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,0,1,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.7118749618530273
3,Sherlock,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,HomeB,1,0,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.511338233947754
3,Sherlock,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5013678073883057
3,Sherlock,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,0,1,0,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.87308669090271
3,Alice,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,0,0,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",2.6269822120666504
3,Charlie,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,0,2,Downtown,1,0,0,2,Downtown,0,1,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.6090121269226074
3,Alice,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.429515838623047
3,Alice,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.770986318588257
